quality_id,line_id,measurement_date,total_produced,passed_inspection,failed_inspection,first_pass_yield,rework_count,scrap_count,created_date
2028,8,2024-04-11,941,886,55,94.16,8,0,2024-04-11 00:00:00
2029,9,2024-04-11,830,821,9,98.92,0,3,2024-04-11 00:00:00
2030,10,2024-04-11,364,352,12,96.7,0,2,2024-04-11 00:00:00
2031,11,2024-04-11,852,846,6,99.3,0,2,2024-04-11 00:00:00
2032,12,2024-04-11,538,518,20,96.28,6,3,2024-04-11 00:00:00
2033,13,2024-04-11,921,900,21,97.72,15,6,2024-04-11 00:00:00
2034,14,2024-04-11,816,788,28,96.57,25,12,2024-04-11 00:00:00
2035,15,2024-04-11,491,472,19,96.13,18,4,2024-04-11 00:00:00
2036,16,2024-04-11,558,522,36,93.55,29,6,2024-04-11 00:00:00
2037,17,2024-04-11,143,137,6,95.8,1,2,2024-04-11 00:00:00
2038,18,2024-04-11,282,277,5,98.23,4,0,2024-04-11 00:00:00
2039,19,2024-04-11,484,480,4,99.17,2,1,2024-04-11 00:00:00
2040,20,2024-04-11,303,288,15,95.05,1,7,2024-04-11 00:00:00
2041,1,2024-04-12,182,169,13,92.86,13,6,2024-04-12 00:00:00
2042,2,2024-04-12,967,898,69,92.86,61,13,2024-04-12 00:00:00
2043,3,2024-04-12,724,711,13,98.2,9,0,2024-04-12 00:00:00
2044,4,2024-04-12,240,232,8,96.67,8,0,2024-04-12 00:00:00
2045,5,2024-04-12,681,637,44,93.54,27,12,2024-04-12 00:00:00
2046,6,2024-04-12,692,651,41,94.08,12,13,2024-04-12 00:00:00
2047,7,2024-04-12,404,377,27,93.32,13,5,2024-04-12 00:00:00
2048,8,2024-04-12,794,771,23,97.1,2,10,2024-04-12 00:00:00
2049,9,2024-04-12,413,407,6,98.55,2,2,2024-04-12 00:00:00
2050,10,2024-04-12,481,476,5,98.96,4,0,2024-04-12 00:00:00
2051,11,2024-04-12,476,439,37,92.23,34,18,2024-04-12 00:00:00
2052,12,2024-04-12,427,424,3,99.3,2,1,2024-04-12 00:00:00
2053,13,2024-04-12,818,766,52,93.64,41,3,2024-04-12 00:00:00
2054,14,2024-04-12,646,616,30,95.36,17,15,2024-04-12 00:00:00
2055,15,2024-04-12,998,948,50,94.99,14,7,2024-04-12 00:00:00
2056,16,2024-04-12,789,770,19,97.59,4,3,2024-04-12 00:00:00
2057,17,2024-04-12,108,101,7,93.52,3,1,2024-04-12 00:00:00
2058,18,2024-04-12,932,872,60,93.56,33,16,2024-04-12 00:00:00
2059,19,2024-04-12,746,728,18,97.59,3,9,2024-04-12 00:00:00
2060,20,2024-04-12,495,455,40,91.92,9,10,2024-04-12 00:00:00
2061,1,2024-04-13,127,122,5,96.06,5,2,2024-04-13 00:00:00
2062,2,2024-04-13,257,245,12,95.33,4,0,2024-04-13 00:00:00
2063,3,2024-04-13,124,121,3,97.58,1,1,2024-04-13 00:00:00
2064,4,2024-04-13,488,464,24,95.08,9,7,2024-04-13 00:00:00
2065,5,2024-04-13,141,138,3,97.87,1,1,2024-04-13 00:00:00
2066,6,2024-04-13,143,139,4,97.2,3,1,2024-04-13 00:00:00
2067,7,2024-04-13,588,573,15,97.45,13,6,2024-04-13 00:00:00
2068,8,2024-04-13,307,291,16,94.79,0,5,2024-04-13 00:00:00
2069,9,2024-04-13,310,307,3,99.03,3,0,2024-04-13 00:00:00
2070,10,2024-04-13,642,593,49,92.37,35,24,2024-04-13 00:00:00
2071,11,2024-04-13,638,633,5,99.22,1,0,2024-04-13 00:00:00
2072,12,2024-04-13,294,289,5,98.3,0,2,2024-04-13 00:00:00
2073,13,2024-04-13,571,526,45,92.12,38,18,2024-04-13 00:00:00
2074,14,2024-04-13,655,610,45,93.13,29,15,2024-04-13 00:00:00
2075,15,2024-04-13,151,146,5,96.69,3,1,2024-04-13 00:00:00
2076,16,2024-04-13,201,192,9,95.52,6,1,2024-04-13 00:00:00
2077,17,2024-04-13,206,189,17,91.75,16,6,2024-04-13 00:00:00
2078,18,2024-04-13,959,895,64,93.33,58,11,2024-04-13 00:00:00
2079,19,2024-04-13,617,597,20,96.76,2,6,2024-04-13 00:00:00
2080,20,2024-04-13,657,651,6,99.09,3,0,2024-04-13 00:00:00
2081,1,2024-04-14,114,108,6,94.74,3,0,2024-04-14 00:00:00
2082,2,2024-04-14,996,984,12,98.8,7,4,2024-04-14 00:00:00
2083,3,2024-04-14,148,139,9,93.92,2,2,2024-04-14 00:00:00
2084,4,2024-04-14,275,264,11,96.0,4,3,2024-04-14 00:00:00
2085,5,2024-04-14,430,411,19,95.58,0,6,2024-04-14 00:00:00
2086,6,2024-04-14,659,644,15,97.72,14,2,2024-04-14 00:00:00
2087,7,2024-04-14,260,251,9,96.54,1,4,2024-04-14 00:00:00
2088,8,2024-04-14,724,708,16,97.79,14,0,2024-04-14 00:00:00
2089,9,2024-04-14,322,299,23,92.86,17,0,2024-04-14 00:00:00
2090,10,2024-04-14,643,601,42,93.47,35,0,2024-04-14 00:00:00
2091,11,2024-04-14,732,703,29,96.04,27,5,2024-04-14 00:00:00
2092,12,2024-04-14,842,790,52,93.82,33,14,2024-04-14 00:00:00
2093,13,2024-04-14,664,639,25,96.23,25,4,2024-04-14 00:00:00
2094,14,2024-04-14,646,606,40,93.81,16,13,2024-04-14 00:00:00
2095,15,2024-04-14,915,863,52,94.32,24,22,2024-04-14 00:00:00
2096,16,2024-04-14,568,561,7,98.77,2,3,2024-04-14 00:00:00
2097,17,2024-04-14,161,150,11,93.17,3,0,2024-04-14 00:00:00
2098,18,2024-04-14,786,781,5,99.36,5,0,2024-04-14 00:00:00
2099,19,2024-04-14,532,517,15,97.18,13,4,2024-04-14 00:00:00
2100,20,2024-04-14,157,148,9,94.27,9,4,2024-04-14 00:00:00
2101,1,2024-04-15,587,568,19,96.76,9,3,2024-04-15 00:00:00
2102,2,2024-04-15,755,695,60,92.05,31,23,2024-04-15 00:00:00
2103,3,2024-04-15,669,615,54,91.93,44,6,2024-04-15 00:00:00
2104,4,2024-04-15,555,532,23,95.86,20,5,2024-04-15 00:00:00
2105,5,2024-04-15,822,813,9,98.91,3,3,2024-04-15 00:00:00
2106,6,2024-04-15,209,194,15,92.82,15,0,2024-04-15 00:00:00
2107,7,2024-04-15,394,391,3,99.24,0,1,2024-04-15 00:00:00
2108,8,2024-04-15,905,897,8,99.12,7,4,2024-04-15 00:00:00
2109,9,2024-04-15,751,696,55,92.68,40,23,2024-04-15 00:00:00
2110,10,2024-04-15,550,514,36,93.45,4,9,2024-04-15 00:00:00
2111,11,2024-04-15,938,874,64,93.18,15,30,2024-04-15 00:00:00
2112,12,2024-04-15,784,741,43,94.52,8,8,2024-04-15 00:00:00
2113,13,2024-04-15,592,571,21,96.45,8,4,2024-04-15 00:00:00
2114,14,2024-04-15,352,329,23,93.47,3,7,2024-04-15 00:00:00
2115,15,2024-04-15,657,612,45,93.15,14,1,2024-04-15 00:00:00
2116,16,2024-04-15,460,445,15,96.74,15,6,2024-04-15 00:00:00
2117,17,2024-04-15,545,506,39,92.84,33,9,2024-04-15 00:00:00
2118,18,2024-04-15,944,869,75,92.06,56,33,2024-04-15 00:00:00
2119,19,2024-04-15,380,369,11,97.11,6,2,2024-04-15 00:00:00
2120,20,2024-04-15,113,110,3,97.35,2,1,2024-04-15 00:00:00
2121,1,2024-04-16,559,526,33,94.1,24,4,2024-04-16 00:00:00
2122,2,2024-04-16,219,211,8,96.35,7,4,2024-04-16 00:00:00
2123,3,2024-04-16,778,734,44,94.34,27,10,2024-04-16 00:00:00
2124,4,2024-04-16,746,693,53,92.9,21,21,2024-04-16 00:00:00
2125,5,2024-04-16,974,918,56,94.25,16,10,2024-04-16 00:00:00
2126,6,2024-04-16,675,660,15,97.78,12,7,2024-04-16 00:00:00
2127,7,2024-04-16,278,268,10,96.4,9,4,2024-04-16 00:00:00
2128,8,2024-04-16,156,155,1,99.36,0,0,2024-04-16 00:00:00
2129,9,2024-04-16,835,794,41,95.09,39,8,2024-04-16 00:00:00
2130,10,2024-04-16,144,137,7,95.14,0,0,2024-04-16 00:00:00
2131,11,2024-04-16,421,418,3,99.29,2,0,2024-04-16 00:00:00
2132,12,2024-04-16,333,319,14,95.8,7,3,2024-04-16 00:00:00
2133,13,2024-04-16,670,636,34,94.93,34,16,2024-04-16 00:00:00
2134,14,2024-04-16,323,321,2,99.38,2,0,2024-04-16 00:00:00
2135,15,2024-04-16,922,862,60,93.49,34,21,2024-04-16 00:00:00
2136,16,2024-04-16,868,837,31,96.43,24,4,2024-04-16 00:00:00
2137,17,2024-04-16,258,244,14,94.57,14,4,2024-04-16 00:00:00
2138,18,2024-04-16,533,516,17,96.81,13,2,2024-04-16 00:00:00
2139,19,2024-04-16,676,642,34,94.97,27,2,2024-04-16 00:00:00
2140,20,2024-04-16,161,150,11,93.17,6,2,2024-04-16 00:00:00
2141,1,2024-04-17,609,572,37,93.92,35,1,2024-04-17 00:00:00
2142,2,2024-04-17,672,664,8,98.81,3,3,2024-04-17 00:00:00
2143,3,2024-04-17,767,758,9,98.83,4,4,2024-04-17 00:00:00
2144,4,2024-04-17,264,251,13,95.08,7,1,2024-04-17 00:00:00
2145,5,2024-04-17,741,702,39,94.74,25,1,2024-04-17 00:00:00
2146,6,2024-04-17,153,149,4,97.39,1,1,2024-04-17 00:00:00
2147,7,2024-04-17,522,513,9,98.28,6,0,2024-04-17 00:00:00
2148,8,2024-04-17,699,684,15,97.85,2,4,2024-04-17 00:00:00
2149,9,2024-04-17,719,703,16,97.77,2,0,2024-04-17 00:00:00
2150,10,2024-04-17,148,142,6,95.95,3,3,2024-04-17 00:00:00
2151,11,2024-04-17,464,455,9,98.06,9,2,2024-04-17 00:00:00
2152,12,2024-04-17,416,393,23,94.47,9,11,2024-04-17 00:00:00
2153,13,2024-04-17,354,326,28,92.09,3,7,2024-04-17 00:00:00
2154,14,2024-04-17,631,621,10,98.42,6,1,2024-04-17 00:00:00
2155,15,2024-04-17,770,750,20,97.4,15,4,2024-04-17 00:00:00
2156,16,2024-04-17,982,959,23,97.66,22,2,2024-04-17 00:00:00
2157,17,2024-04-17,923,906,17,98.16,10,2,2024-04-17 00:00:00
2158,18,2024-04-17,941,916,25,97.34,10,10,2024-04-17 00:00:00
2159,19,2024-04-17,790,759,31,96.08,29,6,2024-04-17 00:00:00
2160,20,2024-04-17,157,150,7,95.54,3,1,2024-04-17 00:00:00
2161,1,2024-04-18,211,200,11,94.79,6,2,2024-04-18 00:00:00
2162,2,2024-04-18,940,919,21,97.77,12,9,2024-04-18 00:00:00
2163,3,2024-04-18,208,192,16,92.31,14,0,2024-04-18 00:00:00
2164,4,2024-04-18,742,712,30,95.96,21,12,2024-04-18 00:00:00
2165,5,2024-04-18,869,858,11,98.73,1,3,2024-04-18 00:00:00
2166,6,2024-04-18,195,182,13,93.33,4,0,2024-04-18 00:00:00
2167,7,2024-04-18,754,701,53,92.97,2,0,2024-04-18 00:00:00
2168,8,2024-04-18,516,485,31,93.99,9,14,2024-04-18 00:00:00
2169,9,2024-04-18,530,523,7,98.68,4,1,2024-04-18 00:00:00
2170,10,2024-04-18,417,409,8,98.08,4,3,2024-04-18 00:00:00
2171,11,2024-04-18,446,415,31,93.05,27,11,2024-04-18 00:00:00
2172,12,2024-04-18,162,159,3,98.15,1,1,2024-04-18 00:00:00
2173,13,2024-04-18,611,602,9,98.53,4,0,2024-04-18 00:00:00
2174,14,2024-04-18,183,182,1,99.45,0,0,2024-04-18 00:00:00
2175,15,2024-04-18,620,587,33,94.68,22,6,2024-04-18 00:00:00
2176,16,2024-04-18,834,819,15,98.2,15,5,2024-04-18 00:00:00
2177,17,2024-04-18,467,450,17,96.36,17,7,2024-04-18 00:00:00
2178,18,2024-04-18,424,408,16,96.23,5,0,2024-04-18 00:00:00
2179,19,2024-04-18,366,356,10,97.27,10,2,2024-04-18 00:00:00
2180,20,2024-04-18,430,400,30,93.02,25,5,2024-04-18 00:00:00
2181,1,2024-04-19,881,825,56,93.64,51,27,2024-04-19 00:00:00
2182,2,2024-04-19,201,190,11,94.53,4,5,2024-04-19 00:00:00
2183,3,2024-04-19,336,309,27,91.96,21,3,2024-04-19 00:00:00
2184,4,2024-04-19,742,736,6,99.19,1,3,2024-04-19 00:00:00
2185,5,2024-04-19,568,552,16,97.18,9,4,2024-04-19 00:00:00
2186,6,2024-04-19,332,311,21,93.67,4,9,2024-04-19 00:00:00
2187,7,2024-04-19,819,772,47,94.26,43,14,2024-04-19 00:00:00
2188,8,2024-04-19,637,606,31,95.13,31,9,2024-04-19 00:00:00
2189,9,2024-04-19,999,972,27,97.3,9,13,2024-04-19 00:00:00
2190,10,2024-04-19,583,577,6,98.97,1,2,2024-04-19 00:00:00
2191,11,2024-04-19,751,726,25,96.67,12,11,2024-04-19 00:00:00
2192,12,2024-04-19,380,375,5,98.68,3,0,2024-04-19 00:00:00
2193,13,2024-04-19,905,891,14,98.45,11,3,2024-04-19 00:00:00
2194,14,2024-04-19,777,759,18,97.68,3,9,2024-04-19 00:00:00
2195,15,2024-04-19,914,841,73,92.01,57,4,2024-04-19 00:00:00
2196,16,2024-04-19,122,112,10,91.8,9,3,2024-04-19 00:00:00
2197,17,2024-04-19,672,632,40,94.05,11,19,2024-04-19 00:00:00
2198,18,2024-04-19,620,578,42,93.23,36,7,2024-04-19 00:00:00
2199,19,2024-04-19,167,158,9,94.61,4,1,2024-04-19 00:00:00
2200,20,2024-04-19,224,208,16,92.86,4,6,2024-04-19 00:00:00
2201,1,2024-04-20,464,444,20,95.69,19,7,2024-04-20 00:00:00
2202,2,2024-04-20,893,824,69,92.27,23,18,2024-04-20 00:00:00
2203,3,2024-04-20,628,605,23,96.34,0,5,2024-04-20 00:00:00
2204,4,2024-04-20,758,718,40,94.72,36,18,2024-04-20 00:00:00
2205,5,2024-04-20,681,631,50,92.66,49,16,2024-04-20 00:00:00
2206,6,2024-04-20,861,808,53,93.84,16,21,2024-04-20 00:00:00
2207,7,2024-04-20,459,452,7,98.47,5,0,2024-04-20 00:00:00
2208,8,2024-04-20,766,713,53,93.08,49,7,2024-04-20 00:00:00
2209,9,2024-04-20,393,367,26,93.38,8,4,2024-04-20 00:00:00
2210,10,2024-04-20,157,152,5,96.82,3,2,2024-04-20 00:00:00
2211,11,2024-04-20,127,121,6,95.28,0,3,2024-04-20 00:00:00
2212,12,2024-04-20,973,942,31,96.81,4,7,2024-04-20 00:00:00
2213,13,2024-04-20,705,665,40,94.33,18,7,2024-04-20 00:00:00
2214,14,2024-04-20,430,425,5,98.84,4,2,2024-04-20 00:00:00
2215,15,2024-04-20,902,874,28,96.9,8,13,2024-04-20 00:00:00
2216,16,2024-04-20,433,418,15,96.54,15,3,2024-04-20 00:00:00
2217,17,2024-04-20,807,786,21,97.4,3,2,2024-04-20 00:00:00
2218,18,2024-04-20,635,591,44,93.07,40,3,2024-04-20 00:00:00
2219,19,2024-04-20,913,844,69,92.44,50,19,2024-04-20 00:00:00
2220,20,2024-04-20,752,700,52,93.09,42,16,2024-04-20 00:00:00
2221,1,2024-04-21,180,169,11,93.89,4,3,2024-04-21 00:00:00
2222,2,2024-04-21,666,637,29,95.65,6,12,2024-04-21 00:00:00
2223,3,2024-04-21,575,556,19,96.7,14,0,2024-04-21 00:00:00
2224,4,2024-04-21,599,553,46,92.32,1,14,2024-04-21 00:00:00
2225,5,2024-04-21,125,120,5,96.0,5,2,2024-04-21 00:00:00
2226,6,2024-04-21,120,116,4,96.67,1,1,2024-04-21 00:00:00
2227,7,2024-04-21,784,734,50,93.62,28,12,2024-04-21 00:00:00
2228,8,2024-04-21,283,280,3,98.94,1,0,2024-04-21 00:00:00
2229,9,2024-04-21,537,507,30,94.41,4,0,2024-04-21 00:00:00
2230,10,2024-04-21,887,849,38,95.72,33,1,2024-04-21 00:00:00
2231,11,2024-04-21,361,352,9,97.51,0,3,2024-04-21 00:00:00
2232,12,2024-04-21,625,604,21,96.64,20,3,2024-04-21 00:00:00
2233,13,2024-04-21,551,531,20,96.37,16,7,2024-04-21 00:00:00
2234,14,2024-04-21,606,587,19,96.86,5,3,2024-04-21 00:00:00
2235,15,2024-04-21,735,708,27,96.33,13,13,2024-04-21 00:00:00
2236,16,2024-04-21,954,891,63,93.4,13,19,2024-04-21 00:00:00
2237,17,2024-04-21,470,442,28,94.04,3,13,2024-04-21 00:00:00
2238,18,2024-04-21,795,779,16,97.99,7,8,2024-04-21 00:00:00
2239,19,2024-04-21,471,449,22,95.33,22,9,2024-04-21 00:00:00
2240,20,2024-04-21,257,246,11,95.72,6,1,2024-04-21 00:00:00
2241,1,2024-04-22,860,830,30,96.51,3,13,2024-04-22 00:00:00
2242,2,2024-04-22,922,911,11,98.81,1,2,2024-04-22 00:00:00
2243,3,2024-04-22,717,698,19,97.35,10,2,2024-04-22 00:00:00
2244,4,2024-04-22,593,586,7,98.82,7,3,2024-04-22 00:00:00
2245,5,2024-04-22,201,190,11,94.53,5,5,2024-04-22 00:00:00
2246,6,2024-04-22,329,307,22,93.31,6,1,2024-04-22 00:00:00
2247,7,2024-04-22,763,727,36,95.28,14,2,2024-04-22 00:00:00
2248,8,2024-04-22,912,884,28,96.93,20,4,2024-04-22 00:00:00
2249,9,2024-04-22,936,895,41,95.62,24,2,2024-04-22 00:00:00
2250,10,2024-04-22,731,718,13,98.22,11,0,2024-04-22 00:00:00
2251,11,2024-04-22,979,934,45,95.4,23,20,2024-04-22 00:00:00
2252,12,2024-04-22,151,140,11,92.72,0,0,2024-04-22 00:00:00
2253,13,2024-04-22,904,834,70,92.26,63,33,2024-04-22 00:00:00
2254,14,2024-04-22,534,503,31,94.19,22,14,2024-04-22 00:00:00
2255,15,2024-04-22,157,153,4,97.45,2,0,2024-04-22 00:00:00
2256,16,2024-04-22,751,697,54,92.81,20,7,2024-04-22 00:00:00
2257,17,2024-04-22,625,617,8,98.72,0,3,2024-04-22 00:00:00
2258,18,2024-04-22,297,275,22,92.59,22,0,2024-04-22 00:00:00
2259,19,2024-04-22,438,432,6,98.63,3,3,2024-04-22 00:00:00
2260,20,2024-04-22,712,666,46,93.54,46,17,2024-04-22 00:00:00
2261,1,2024-04-23,578,559,19,96.71,5,7,2024-04-23 00:00:00
2262,2,2024-04-23,393,381,12,96.95,12,3,2024-04-23 00:00:00
2263,3,2024-04-23,893,834,59,93.39,25,29,2024-04-23 00:00:00
2264,4,2024-04-23,627,608,19,96.97,15,5,2024-04-23 00:00:00
2265,5,2024-04-23,299,277,22,92.64,11,2,2024-04-23 00:00:00
2266,6,2024-04-23,784,736,48,93.88,13,17,2024-04-23 00:00:00
2267,7,2024-04-23,603,560,43,92.87,42,0,2024-04-23 00:00:00
2268,8,2024-04-23,555,524,31,94.41,12,3,2024-04-23 00:00:00
2269,9,2024-04-23,417,410,7,98.32,4,2,2024-04-23 00:00:00
2270,10,2024-04-23,769,742,27,96.49,25,12,2024-04-23 00:00:00
2271,11,2024-04-23,918,852,66,92.81,48,17,2024-04-23 00:00:00
2272,12,2024-04-23,423,419,4,99.05,4,2,2024-04-23 00:00:00
2273,13,2024-04-23,493,460,33,93.31,16,6,2024-04-23 00:00:00
2274,14,2024-04-23,666,626,40,93.99,36,4,2024-04-23 00:00:00
2275,15,2024-04-23,885,846,39,95.59,4,11,2024-04-23 00:00:00
2276,16,2024-04-23,561,552,9,98.4,3,3,2024-04-23 00:00:00
2277,17,2024-04-23,640,604,36,94.38,28,1,2024-04-23 00:00:00
2278,18,2024-04-23,428,415,13,96.96,8,1,2024-04-23 00:00:00
2279,19,2024-04-23,457,423,34,92.56,7,0,2024-04-23 00:00:00
2280,20,2024-04-23,296,274,22,92.57,17,6,2024-04-23 00:00:00
2281,1,2024-04-24,563,523,40,92.9,1,15,2024-04-24 00:00:00
2282,2,2024-04-24,463,446,17,96.33,8,4,2024-04-24 00:00:00
2283,3,2024-04-24,948,924,24,97.47,13,6,2024-04-24 00:00:00
2284,4,2024-04-24,179,172,7,96.09,6,3,2024-04-24 00:00:00
2285,5,2024-04-24,802,760,42,94.76,0,2,2024-04-24 00:00:00
2286,6,2024-04-24,837,790,47,94.38,45,8,2024-04-24 00:00:00
2287,7,2024-04-24,340,319,21,93.82,0,1,2024-04-24 00:00:00
2288,8,2024-04-24,101,100,1,99.01,1,0,2024-04-24 00:00:00
2289,9,2024-04-24,450,429,21,95.33,9,7,2024-04-24 00:00:00
2290,10,2024-04-24,479,455,24,94.99,20,12,2024-04-24 00:00:00
2291,11,2024-04-24,957,947,10,98.96,5,5,2024-04-24 00:00:00
2292,12,2024-04-24,568,560,8,98.59,2,4,2024-04-24 00:00:00
2293,13,2024-04-24,758,724,34,95.51,19,2,2024-04-24 00:00:00
2294,14,2024-04-24,882,815,67,92.4,0,27,2024-04-24 00:00:00
2295,15,2024-04-24,632,596,36,94.3,1,4,2024-04-24 00:00:00
2296,16,2024-04-24,347,325,22,93.66,19,4,2024-04-24 00:00:00
2297,17,2024-04-24,993,945,48,95.17,44,5,2024-04-24 00:00:00
2298,18,2024-04-24,220,207,13,94.09,7,5,2024-04-24 00:00:00
2299,19,2024-04-24,123,121,2,98.37,0,1,2024-04-24 00:00:00
2300,20,2024-04-24,953,900,53,94.44,53,14,2024-04-24 00:00:00
2301,1,2024-04-25,325,319,6,98.15,6,0,2024-04-25 00:00:00
2302,2,2024-04-25,429,401,28,93.47,28,13,2024-04-25 00:00:00
2303,3,2024-04-25,403,375,28,93.05,19,0,2024-04-25 00:00:00
2304,4,2024-04-25,602,585,17,97.18,2,6,2024-04-25 00:00:00
2305,5,2024-04-25,252,242,10,96.03,0,4,2024-04-25 00:00:00
2306,6,2024-04-25,922,893,29,96.85,3,5,2024-04-25 00:00:00
2307,7,2024-04-25,988,913,75,92.41,14,3,2024-04-25 00:00:00
2308,8,2024-04-25,542,514,28,94.83,12,9,2024-04-25 00:00:00
2309,9,2024-04-25,155,145,10,93.55,7,0,2024-04-25 00:00:00
2310,10,2024-04-25,439,422,17,96.13,8,1,2024-04-25 00:00:00
2311,11,2024-04-25,222,211,11,95.05,9,5,2024-04-25 00:00:00
2312,12,2024-04-25,975,946,29,97.03,14,9,2024-04-25 00:00:00
2313,13,2024-04-25,541,525,16,97.04,3,4,2024-04-25 00:00:00
2314,14,2024-04-25,522,497,25,95.21,18,9,2024-04-25 00:00:00
2315,15,2024-04-25,496,481,15,96.98,14,4,2024-04-25 00:00:00
2316,16,2024-04-25,730,694,36,95.07,4,4,2024-04-25 00:00:00
2317,17,2024-04-25,253,244,9,96.44,8,1,2024-04-25 00:00:00
2318,18,2024-04-25,118,113,5,95.76,3,2,2024-04-25 00:00:00
2319,19,2024-04-25,629,593,36,94.28,30,14,2024-04-25 00:00:00
2320,20,2024-04-25,969,932,37,96.18,32,16,2024-04-25 00:00:00
2321,1,2024-04-26,256,240,16,93.75,6,7,2024-04-26 00:00:00
2322,2,2024-04-26,456,440,16,96.49,16,6,2024-04-26 00:00:00
2323,3,2024-04-26,650,631,19,97.08,5,7,2024-04-26 00:00:00
2324,4,2024-04-26,359,355,4,98.89,1,2,2024-04-26 00:00:00
2325,5,2024-04-26,339,312,27,92.04,24,0,2024-04-26 00:00:00
2326,6,2024-04-26,683,664,19,97.22,2,5,2024-04-26 00:00:00
2327,7,2024-04-26,363,347,16,95.59,10,5,2024-04-26 00:00:00
2328,8,2024-04-26,116,107,9,92.24,3,1,2024-04-26 00:00:00
2329,9,2024-04-26,493,470,23,95.33,4,11,2024-04-26 00:00:00
2330,10,2024-04-26,773,716,57,92.63,53,10,2024-04-26 00:00:00
2331,11,2024-04-26,491,468,23,95.32,23,8,2024-04-26 00:00:00
2332,12,2024-04-26,167,157,10,94.01,8,1,2024-04-26 00:00:00
2333,13,2024-04-26,647,604,43,93.35,18,12,2024-04-26 00:00:00
2334,14,2024-04-26,415,411,4,99.04,0,2,2024-04-26 00:00:00
2335,15,2024-04-26,345,329,16,95.36,13,5,2024-04-26 00:00:00
2336,16,2024-04-26,157,151,6,96.18,5,1,2024-04-26 00:00:00
2337,17,2024-04-26,779,764,15,98.07,6,1,2024-04-26 00:00:00
2338,18,2024-04-26,482,476,6,98.76,3,1,2024-04-26 00:00:00
2339,19,2024-04-26,580,576,4,99.31,0,0,2024-04-26 00:00:00
2340,20,2024-04-26,220,216,4,98.18,4,0,2024-04-26 00:00:00
2341,1,2024-04-27,473,438,35,92.6,4,7,2024-04-27 00:00:00
2342,2,2024-04-27,490,480,10,97.96,0,0,2024-04-27 00:00:00
2343,3,2024-04-27,382,377,5,98.69,4,0,2024-04-27 00:00:00
2344,4,2024-04-27,411,391,20,95.13,9,4,2024-04-27 00:00:00
2345,5,2024-04-27,712,669,43,93.96,22,21,2024-04-27 00:00:00
2346,6,2024-04-27,924,887,37,96.0,21,3,2024-04-27 00:00:00
2347,7,2024-04-27,719,702,17,97.64,8,2,2024-04-27 00:00:00
2348,8,2024-04-27,606,582,24,96.04,2,11,2024-04-27 00:00:00
2349,9,2024-04-27,740,735,5,99.32,4,2,2024-04-27 00:00:00
2350,10,2024-04-27,264,251,13,95.08,13,4,2024-04-27 00:00:00
2351,11,2024-04-27,710,656,54,92.39,39,16,2024-04-27 00:00:00
2352,12,2024-04-27,964,958,6,99.38,5,0,2024-04-27 00:00:00
2353,13,2024-04-27,755,718,37,95.1,33,2,2024-04-27 00:00:00
2354,14,2024-04-27,952,896,56,94.12,55,2,2024-04-27 00:00:00
2355,15,2024-04-27,539,532,7,98.7,6,3,2024-04-27 00:00:00
2356,16,2024-04-27,198,183,15,92.42,14,2,2024-04-27 00:00:00
2357,17,2024-04-27,955,922,33,96.54,10,0,2024-04-27 00:00:00
2358,18,2024-04-27,519,512,7,98.65,7,0,2024-04-27 00:00:00
2359,19,2024-04-27,670,665,5,99.25,2,2,2024-04-27 00:00:00
2360,20,2024-04-27,631,615,16,97.46,11,8,2024-04-27 00:00:00
2361,1,2024-04-28,257,241,16,93.77,0,4,2024-04-28 00:00:00
2362,2,2024-04-28,738,714,24,96.75,15,11,2024-04-28 00:00:00
2363,3,2024-04-28,800,771,29,96.38,22,5,2024-04-28 00:00:00
2364,4,2024-04-28,818,782,36,95.6,18,0,2024-04-28 00:00:00
2365,5,2024-04-28,134,125,9,93.28,3,0,2024-04-28 00:00:00
2366,6,2024-04-28,474,438,36,92.41,33,13,2024-04-28 00:00:00
2367,7,2024-04-28,194,184,10,94.85,9,4,2024-04-28 00:00:00
2368,8,2024-04-28,723,688,35,95.16,9,9,2024-04-28 00:00:00
2369,9,2024-04-28,725,683,42,94.21,29,13,2024-04-28 00:00:00
2370,10,2024-04-28,370,358,12,96.76,1,4,2024-04-28 00:00:00
2371,11,2024-04-28,376,362,14,96.28,13,5,2024-04-28 00:00:00
2372,12,2024-04-28,984,942,42,95.73,13,5,2024-04-28 00:00:00
2373,13,2024-04-28,471,435,36,92.36,36,1,2024-04-28 00:00:00
2374,14,2024-04-28,184,169,15,91.85,12,3,2024-04-28 00:00:00
2375,15,2024-04-28,317,297,20,93.69,19,2,2024-04-28 00:00:00
2376,16,2024-04-28,248,236,12,95.16,12,3,2024-04-28 00:00:00
2377,17,2024-04-28,814,795,19,97.67,1,8,2024-04-28 00:00:00
2378,18,2024-04-28,435,419,16,96.32,5,6,2024-04-28 00:00:00
2379,19,2024-04-28,618,576,42,93.2,39,21,2024-04-28 00:00:00
2380,20,2024-04-28,861,815,46,94.66,23,8,2024-04-28 00:00:00
2381,1,2024-04-29,303,294,9,97.03,4,4,2024-04-29 00:00:00
2382,2,2024-04-29,906,845,61,93.27,15,16,2024-04-29 00:00:00
2383,3,2024-04-29,748,688,60,91.98,7,10,2024-04-29 00:00:00
2384,4,2024-04-29,763,751,12,98.43,7,3,2024-04-29 00:00:00
